geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_state_name,geolocation_region
36390,-21.29784358658893,-44.65771190334891,itutinga,MG,Minas Gerais,Southeast
36370,-21.21851786207911,-44.61594669897838,nazareno,MG,Minas Gerais,Southeast
36316,-21.243836219018792,-44.41218486764466,são sebastião da vitória,MG,Minas Gerais,Southeast
36320,-21.05905176811203,-44.084488635750155,prados,MG,Minas Gerais,Southeast
36335,-21.02609751967129,-44.323586479323815,ritapolis,MG,Minas Gerais,Southeast
36328,-21.136997432155457,-44.20335765799737,santa cruz de minas,MG,Minas Gerais,Southeast
36352,-21.0634294835349,-44.42247086793639,merces de agua limpa,MG,Minas Gerais,Southeast
36315,-21.22580213514897,-44.32458881870508,sao joao del rei,MG,Minas Gerais,Southeast
36415,-20.510858275985875,-43.86240043101434,congonhas,MG,Minas Gerais,Southeast
36400,-20.6553788531371,-43.776330589567344,conselheiro lafaiete,MG,Minas Gerais,Southeast
36408,-20.65349144349599,-43.79797877421146,conselheiro lafaiete,MG,Minas Gerais,Southeast
36402,-20.66321589423666,-43.77583103914904,conselheiro lafaiete,MG,Minas Gerais,Southeast
36420,-20.52043215066094,-43.704761149318,ouro branco,MG,Minas Gerais,Southeast
36455,-20.7880292437573,-43.47340340801194,lamim,MG,Minas Gerais,Southeast
36407,-20.659212123529404,-43.80692696277707,conselheiro lafaiete,MG,Minas Gerais,Southeast
36404,-20.673708903105688,-43.77749539052074,conselheiro lafaiete,MG,Minas Gerais,Southeast
36470,-20.795663451801367,-43.34544426837758,senhora de oliveira,MG,Minas Gerais,Southeast
36405,-20.67622437007713,-43.78807712068771,conselheiro lafaiete,MG,Minas Gerais,Southeast
36426,-20.827395462227155,-43.80914028829522,cristiano otoni,MG,Minas Gerais,Southeast
36430,-20.787672715393313,-43.685890435228025,santana dos montes,MG,Minas Gerais,Southeast
36401,-20.657543208075175,-43.77608384612509,conselheiro lafaiete,MG,Minas Gerais,Southeast
36406,-20.670897945211344,-43.79734763302416,conselheiro lafaiete,MG,Minas Gerais,Southeast
36422,-20.793564277450702,-43.93163517133993,casa grande,MG,Minas Gerais,Southeast
36424,-20.743763858524716,-43.88064408522139,queluzito,MG,Minas Gerais,Southeast
36480,-20.672972022921332,-43.29861514982546,piranga,MG,Minas Gerais,Southeast
36475,-20.769222679568976,-43.183117932959604,presidente bernardes,MG,Minas Gerais,Southeast
36440,-20.67812775803771,-43.6096898510224,itaverava,MG,Minas Gerais,Southeast
36460,-20.856315961070795,-43.48265709146685,rio espera,MG,Minas Gerais,Southeast
36450,-20.691350581051587,-43.49818787673632,catas altas da noruega,MG,Minas Gerais,Southeast
36428,-20.87390650410746,-43.73753089964828,caranaiba,MG,Minas Gerais,Southeast
36490,-20.626791043653526,-43.28665766809837,pinheiros altos,MG,Minas Gerais,Southeast
36419,-20.52140596780208,-43.80137611445677,congonhas,MG,Minas Gerais,Southeast
36485,-20.608124374002443,-43.33279326048875,santo antonio do pirapetinga,MG,Minas Gerais,Southeast
36570,-20.75454500048113,-42.87786978525557,vicosa,MG,Minas Gerais,Southeast
36520,-21.0098672863199,-42.837966688458195,visconde do rio branco,MG,Minas Gerais,Southeast
36500,-21.117601490567836,-42.943283804906144,uba,MG,Minas Gerais,Southeast
36555,-20.84043623612542,-42.65535202352822,ervalia,MG,Minas Gerais,Southeast
36590,-20.71215949414363,-42.71814766199649,são miguel do anta,MG,Minas Gerais,Southeast
36530,-20.923580366712482,-42.83326486167254,sao geraldo,MG,Minas Gerais,Southeast
36502,-21.125044282469677,-42.92717320911472,uba,MG,Minas Gerais,Southeast
36515,-21.151043764737324,-42.79792420082924,guidoval,MG,Minas Gerais,Southeast
36546,-20.989465832674494,-43.00505550978175,divinésia,MG,Minas Gerais,Southeast
36568,-20.61647393694269,-43.14973162738027,porto firme,MG,Minas Gerais,Southeast
36580,-20.65369341107814,-42.855410573651454,teixeiras,MG,Minas Gerais,Southeast
36550,-20.858309485868322,-42.80163472686738,coimbra,MG,Minas Gerais,Southeast
36503,-21.118768137963375,-42.919470189336046,ubá,MG,Minas Gerais,Southeast
36512,-21.172824432762116,-43.02182436907186,tocantins,MG,Minas Gerais,Southeast
36510,-21.200521075516946,-42.86565369917498,rodeiro,MG,Minas Gerais,Southeast
36513,-20.976164090847234,-43.188999337212145,dores do turvo,MG,Minas Gerais,Southeast
36506,-21.111340911541923,-42.95874194552473,uba,MG,Minas Gerais,Southeast
36540,-20.913833936380815,-43.10129148811246,senador firmino,MG,Minas Gerais,Southeast
36576,-20.702669163333553,-42.986789819228186,porto firme,MG,Minas Gerais,Southeast
36501,-21.022794786405576,-43.0247733210228,uba,MG,Minas Gerais,Southeast
36544,-20.873244849013222,-42.98102522659313,paula candido,MG,Minas Gerais,Southeast
36592,-20.687210819235325,-42.62026823969281,canaa,MG,Minas Gerais,Southeast
36594,-20.66711358480743,-42.520805541708064,araponga,MG,Minas Gerais,Southeast
36507,-21.115881864667248,-42.95673180452601,uba,MG,Minas Gerais,Southeast
36505,-21.10829357438156,-42.94764036989547,ubá,MG,Minas Gerais,Southeast
36572,-20.760034400313323,-42.88560417010411,vicosa,MG,Minas Gerais,Southeast
36504,-21.113687113557148,-42.937331269957205,ubá,MG,Minas Gerais,Southeast
36542,-20.854303537411404,-43.242622341042356,bras pires,MG,Minas Gerais,Southeast
36525,-21.00466750894162,-42.71946285802102,guiricema,MG,Minas Gerais,Southeast
36574,-20.81297232735234,-42.925334278053015,viçosa,MG,Minas Gerais,Southeast
36560,-20.78916534559209,-42.79549770375318,cajuri,MG,Minas Gerais,Southeast
36585,-20.596465377431063,-42.71642401015641,pedra do anta,MG,Minas Gerais,Southeast
36532,-20.91576008099461,-42.83693142419035,sao geraldo,MG,Minas Gerais,Southeast
36690,-21.460287627286068,-42.96379799733871,descoberto,MG,Minas Gerais,Southeast
36675,-21.227570896101504,-42.82682529318478,sao domingos,MG,Minas Gerais,Southeast
36680,-21.5378584849691,-43.01147595908101,sao joao nepomuceno,MG,Minas Gerais,Southeast
36660,-21.87256732082444,-42.6944600419463,além paraíba,MG,Minas Gerais,Southeast
36640,-21.865801484314513,-43.00875049357078,mar de espanha,MG,Minas Gerais,Southeast
36610,-21.83965816655107,-43.12190901721357,pequeri,MG,Minas Gerais,Southeast
36600,-21.71920720413796,-43.065615239378594,bicas,MG,Minas Gerais,Southeast
36604,-21.62417923099198,-43.01763900854448,rochedo de minas,MG,Minas Gerais,Southeast
36606,-21.728990777739167,-43.041786807641536,guarara,MG,Minas Gerais,Southeast
36608,-21.696933021717815,-42.961172507744415,maripa de minas,MG,Minas Gerais,Southeast
36670,-21.35522180910734,-43.03374971466126,santo antonio do aventureiro,MG,Minas Gerais,Southeast
36650,-21.804296451189625,-42.945876656304065,senador cortes,MG,Minas Gerais,Southeast
36649,-21.865659415828056,-42.99874933189211,mar de espanha,MG,Minas Gerais,Southeast
36666,-21.84151847580495,-42.61943279184712,alem paraiba,MG,Minas Gerais,Southeast
36772,-21.39757759382594,-42.700752647838065,cataguases,MG,Minas Gerais,Southeast
36790,-21.192952907498093,-42.614524308688644,mirai,MG,Minas Gerais,Southeast
36774,-21.377547500747173,-42.690001317271744,cataguases,MG,Minas Gerais,Southeast
36700,-21.529912884214866,-42.64082897829267,leopoldina,MG,Minas Gerais,Southeast
36793,-20.876075081183863,-42.55530072704359,sao sebastiao da vargem alegre,MG,Minas Gerais,Southeast
36770,-21.387487733506966,-42.69007687885029,cataguases,MG,Minas Gerais,Southeast
36795,-21.287746195018894,-42.55516734141221,santana de cataguases,MG,Minas Gerais,Southeast
36740,-21.523971635937347,-42.465710927296385,recreio,MG,Minas Gerais,Southeast
36730,-21.661540064839187,-42.349314965335175,pirapetinga,MG,Minas Gerais,Southeast
36780,-21.31423934059127,-42.864370709681815,astolfo dutra,MG,Minas Gerais,Southeast
36750,-21.375882836898196,-42.31572441777891,palma,MG,Minas Gerais,Southeast
36773,-21.383043562299655,-42.70414090916943,cataguases,MG,Minas Gerais,Southeast
36771,-21.411393944000277,-42.67889909144087,cataguases,MG,Minas Gerais,Southeast
36788,-21.416440883809177,-42.816418378530926,itamarati de minas,MG,Minas Gerais,Southeast
36720,-21.772597642444314,-42.537015183436,volta grande,MG,Minas Gerais,Southeast
36710,-21.613512091697576,-42.83683682527296,argirita,MG,Minas Gerais,Southeast
36784,-21.316679182386043,-42.813553208427955,dona euzebia,MG,Minas Gerais,Southeast
36760,-21.359922143864036,-42.47511302222946,laranjal,MG,Minas Gerais,Southeast
36725,-21.7432469151542,-42.46068446262889,estrela dalva,MG,Minas Gerais,Southeast
36708,-20.676796990420677,-43.35160458347276,piacatuba,MG,Minas Gerais,Southeast
36707,-19.82190436837232,-44.00995343801027,ribeiro junqueira,MG,Minas Gerais,Southeast
36777,-21.28160039952986,-43.68900312255612,sereno,MG,Minas Gerais,Southeast
36753,-21.440712113251724,-42.3600007095712,cisneiros,MG,Minas Gerais,Southeast
36787,-21.344652303611007,-42.83187094910181,sao manoel do guaiacu,MG,Minas Gerais,Southeast
36702,-21.55209433346309,-42.68502528176471,tebas,MG,Minas Gerais,Southeast
36800,-20.732404429910613,-42.02985018888284,carangola,MG,Minas Gerais,Southeast
36880,-21.130095799958564,-42.36854059380372,muriaé,MG,Minas Gerais,Southeast
36884,-21.130416014821268,-42.380973738944604,muriae,MG,Minas Gerais,Southeast
36855,-21.097921841561774,-42.18404740997159,eugenopolis,MG,Minas Gerais,Southeast
36815,-20.725281007226133,-42.30742822186498,fervedouro,MG,Minas Gerais,Southeast
36895,-20.864900117199614,-42.24489964824615,vieiras,MG,Minas Gerais,Southeast
36828,-20.506259780246207,-42.20578818273874,orizania,MG,Minas Gerais,Southeast
36881,-21.136712952139863,-42.360025793917146,muriaé,MG,Minas Gerais,Southeast
36888,-21.125393120111752,-42.38594488703217,muriae,MG,Minas Gerais,Southeast
36820,-20.609610596946112,-42.14652885926335,divino,MG,Minas Gerais,Southeast
36883,-21.138818734378507,-42.373488049876464,muriaé,MG,Minas Gerais,Southeast
36830,-20.647545575563747,-41.90910060677315,espera feliz,MG,Minas Gerais,Southeast
36887,-21.1280137842606,-42.39734841367991,muriae,MG,Minas Gerais,Southeast
36840,-20.805672142988836,-42.012381092683725,faria lemos,MG,Minas Gerais,Southeast
36893,-20.890742288256085,-42.34428168806374,miradouro,MG,Minas Gerais,Southeast
36834,-20.52392468730391,-41.90630806664008,caparao,MG,Minas Gerais,Southeast
36870,-21.24284450947196,-42.23571167777782,barao de monte alto,MG,Minas Gerais,Southeast
36860,-21.15217978775603,-42.21203289234189,patrocinio do muriae,MG,Minas Gerais,Southeast
36889,-21.129335604536248,-42.35676771552577,muriaé,MG,Minas Gerais,Southeast
36846,-20.033950506742066,-44.140308464516714,tombos,MG,Minas Gerais,Southeast
36844,-20.91068406072555,-42.038050538530946,tombos,MG,Minas Gerais,Southeast
36810,-20.784780735599153,-42.525144957449584,sao francisco do gloria,MG,Minas Gerais,Southeast
36850,-21.016353231944873,-42.1144024694272,antônio prado de minas,MG,Minas Gerais,Southeast
36878,-20.979622921171448,-42.509635915275844,rosário da limeira,MG,Minas Gerais,Southeast
36832,-20.69789948474924,-41.922451276616826,caiana,MG,Minas Gerais,Southeast
36847,-20.83191630149999,-42.155864653333765,pedra dourada,MG,Minas Gerais,Southeast
36886,-21.136388018041888,-42.399282851834,muriae,MG,Minas Gerais,Southeast
36803,-19.88896729373426,-45.14923651880442,alvorada,MG,Minas Gerais,Southeast
36805,-20.700897809977647,-42.215781899432216,ponte alta de minas,MG,Minas Gerais,Southeast
36913,-20.384476265669903,-42.25111877347344,santa margarida,MG,Minas Gerais,Southeast
36900,-20.252989171039836,-42.04080968653553,manhuacu,MG,Minas Gerais,Southeast
36970,-20.35678948489691,-41.956770610537966,manhumirim,MG,Minas Gerais,Southeast
36950,-19.80013111039636,-41.71550058092673,ipanema,MG,Minas Gerais,Southeast
36972,-20.257699243632295,-41.87505075442306,martins soares,MG,Minas Gerais,Southeast
36955,-19.828787076308757,-41.43759652225453,mutum,MG,Minas Gerais,Southeast
36980,-20.147113089318264,-41.61620661362985,lajinha,MG,Minas Gerais,Southeast
36925,-20.172712451218008,-42.2708373021644,caputira,MG,Minas Gerais,Southeast
36976,-20.426759793790545,-41.964122481411295,alto jequitiba,MG,Minas Gerais,Southeast
36940,-20.097269406623045,-41.921989981721225,santana do manhuacu,MG,Minas Gerais,Southeast
36990,-20.006938431147713,-41.7486642404746,sao jose do mantimento,MG,Minas Gerais,Southeast
36979,-20.443544706214276,-41.869956999886284,alto caparao,MG,Minas Gerais,Southeast
36905,-20.23662445402308,-42.14535001200993,realeza,MG,Minas Gerais,Southeast
36960,-19.618395523756192,-41.63005651052431,pocrane,MG,Minas Gerais,Southeast
36923,-20.439751357259347,-42.103437539477405,luisburgo,MG,Minas Gerais,Southeast
36930,-20.1164525457542,-42.00244624099515,simonesia,MG,Minas Gerais,Southeast
36974,-20.200383159447988,-41.80053032327905,durande,MG,Minas Gerais,Southeast
36906,-20.190957745113167,-42.187161394956426,sao pedro do avai,MG,Minas Gerais,Southeast
36918,-20.39236992955799,-42.152137509569684,sao joao do manhuacu,MG,Minas Gerais,Southeast
36910,-20.383070986275264,-42.25176830040087,santa margarida,MG,Minas Gerais,Southeast
36908,-20.097461502171143,-42.160608423841225,sao sebastiao do sacramento,MG,Minas Gerais,Southeast
36947,-19.93300201793663,-41.69344462349187,conceicao de ipanema,MG,Minas Gerais,Southeast
36915,-15.332670259992055,-40.26754113417278,ribeirão de são domingos,MG,Minas Gerais,Southeast
36953,-19.76348777029724,-41.613996982306276,taparuba,MG,Minas Gerais,Southeast
36985,-20.04442260404298,-41.69188419299229,chalé,MG,Minas Gerais,Southeast
36935,-19.923198445099583,-41.921171484127186,alegria,MG,Minas Gerais,Southeast
36920,-20.244462204911844,-41.98328654455437,reduto,MG,Minas Gerais,Southeast
37002,-21.55517941652779,-45.43717331501269,varginha,MG,Minas Gerais,Southeast
37026,-21.573204057708356,-45.441220606999224,varginha,MG,Minas Gerais,Southeast
37044,-21.557797237919434,-45.42250276318971,varginha,MG,Minas Gerais,Southeast
37064,-21.587499406268687,-45.43212582753182,varginha,MG,Minas Gerais,Southeast
37070,-21.592160969164,-45.44710738316118,varginha,MG,Minas Gerais,Southeast
37036,-21.53190842870226,-45.453335889085736,varginha,MG,Minas Gerais,Southeast
37018,-21.548242565578228,-45.437398073400544,varginha,MG,Minas Gerais,Southeast
37006,-21.56577352085556,-45.438658973271764,varginha,MG,Minas Gerais,Southeast
37062,-21.585526945568247,-45.44025154848054,varginha,MG,Minas Gerais,Southeast
37010,-21.55898220957026,-45.44596171571256,varginha,MG,Minas Gerais,Southeast
37004,-21.5604585878741,-45.43177714214621,varginha,MG,Minas Gerais,Southeast
37014,-21.550327837333366,-45.44638184071737,varginha,MG,Minas Gerais,Southeast
37030,-21.543293288641422,-45.44980059653274,varginha,MG,Minas Gerais,Southeast
37048,-21.5702756807069,-45.418745301540206,varginha,MG,Minas Gerais,Southeast
37060,-21.581485324410583,-45.421297502562986,varginha,MG,Minas Gerais,Southeast
37034,-21.54525947988368,-45.45574617267798,varginha,MG,Minas Gerais,Southeast
37022,-21.59997433302273,-45.428527541597816,varginha,MG,Minas Gerais,Southeast
37056,-21.574295867555517,-45.42359642513431,varginha,MG,Minas Gerais,Southeast
37007,-21.037931350002285,-45.00085892435565,varginha,MG,Minas Gerais,Southeast
37068,-21.583358080509868,-45.43614716957818,varginha,MG,Minas Gerais,Southeast
37074,-21.59036977060825,-45.447447493675206,varginha,MG,Minas Gerais,Southeast
37031,-21.557831648855228,-45.461909793223455,varginha,MG,Minas Gerais,Southeast
37011,-21.581450468563975,-45.43378852299281,varginha,MG,Minas Gerais,Southeast
37077,-21.581695426763186,-45.454606673100244,varginha,MG,Minas Gerais,Southeast
37038,-21.538614132931336,-45.44658705158943,varginha,MG,Minas Gerais,Southeast
37066,-21.598379890115957,-45.430923520674455,varginha,MG,Minas Gerais,Southeast
37170,-21.095667478469785,-45.56076195510592,boa esperanca,MG,Minas Gerais,Southeast
37190,-21.370483839687697,-45.51293237909967,tres pontas,MG,Minas Gerais,Southeast
37137,-21.410726948401145,-45.948674722358966,alfenas,MG,Minas Gerais,Southeast
37150,-20.971414082607943,-46.12166275471376,carmo do rio claro,MG,Minas Gerais,Southeast
37160,-21.237009192289822,-45.76002098329447,campos gerais,MG,Minas Gerais,Southeast
37135,-21.42213905266804,-45.96450217990741,alfenas,MG,Minas Gerais,Southeast
37130,-21.426819478689158,-45.946522100576466,alfenas,MG,Minas Gerais,Southeast
37140,-21.35889195027171,-46.14454821775722,areado,MG,Minas Gerais,Southeast
37143,-21.53000768662315,-46.12717210216777,serrania,MG,Minas Gerais,Southeast
37148,-21.096506571724444,-46.20470899521939,conceicao da aparecida,MG,Minas Gerais,Southeast
37147,-20.426132605156408,-44.923256489281066,divino espirito santo,MG,Minas Gerais,Southeast
37120,-21.550266749389174,-45.7349478592904,paraguacu,MG,Minas Gerais,Southeast
37132,-21.437831967419257,-45.95220757965764,alfenas,MG,Minas Gerais,Southeast
37131,-21.43610941278833,-45.94275377148408,alfenas,MG,Minas Gerais,Southeast
37144,-21.29412942222459,-45.56192932947912,fama,MG,Minas Gerais,Southeast
37133,-21.428725861092232,-45.96660202473755,alfenas,MG,Minas Gerais,Southeast
37165,-21.109665382648636,-45.82946859543376,campo do meio,MG,Minas Gerais,Southeast
37110,-21.608421106122755,-45.565979836537196,eloi mendes,MG,Minas Gerais,Southeast
37175,-20.940711526524826,-45.82719542395004,ilicinea,MG,Minas Gerais,Southeast
37136,-21.41942816384273,-45.962699874793046,alfenas,MG,Minas Gerais,Southeast
37115,-21.325257521915603,-46.368037985681006,monte belo,MG,Minas Gerais,Southeast
37145,-21.256544271641037,-46.14538680559388,alterosa,MG,Minas Gerais,Southeast
37195,-21.2506814837495,-45.50598300252086,santana da vargem,MG,Minas Gerais,Southeast
37163,-21.371841408714165,-45.77570314914291,corrego do ouro,MG,Minas Gerais,Southeast
37142,-21.509945362887084,-46.195571061551966,divisa nova,MG,Minas Gerais,Southeast
37177,-20.76175421495254,-45.92652465849627,guapé,MG,Minas Gerais,Southeast
37200,-21.244906450985916,-44.99890204046053,lavras,MG,Minas Gerais,Southeast
37260,-21.096213114398825,-45.08809459737744,perdoes,MG,Minas Gerais,Southeast
37270,-20.893531447278015,-45.27572348532854,campo belo,MG,Minas Gerais,Southeast
37225,-21.461188896108524,-45.22069447893064,carmo da cachoeira,MG,Minas Gerais,Southeast
37215,-21.40247034075929,-44.92081235917165,ingai,MG,Minas Gerais,Southeast
37220,-21.033055476899243,-44.756980710448026,bom sucesso,MG,Minas Gerais,Southeast
